loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
7633,34,2028-06-15,12.765222370560153,0.25701025934868915,13.022232629908842,25.786316531743218
7633,35,2028-07-15,12.850323853030554,0.17190877687828812,13.022232629908842,12.935992678712664
7633,36,2028-08-15,12.935992678712664,0.08623995119141777,13.022232629904082,0.0
7634,1,2025-03-06,18.969164832313062,5.549949193912839,24.5191140262259,756.779873024018
7634,2,2025-04-06,19.104876120284768,5.414237905941132,24.5191140262259,737.6749969037332
7634,3,2025-05-06,19.241558328897725,5.277555697328175,24.5191140262259,718.4334385748355
7634,4,2025-06-06,19.3792184044193,5.139895621806599,24.5191140262259,699.0542201704162
7634,5,2025-07-06,19.51786334281262,5.0012506834132795,24.5191140262259,679.5363568276036
7634,6,2025-08-06,19.657500190092094,4.861613836133806,24.5191140262259,659.8788566375115
7634,7,2025-09-06,19.79813604268151,4.72097798354439,24.5191140262259,640.0807205948299
7634,8,2025-10-06,19.939778047774666,4.579335978451235,24.5191140262259,620.1409425470553
7634,9,2025-11-06,20.0824334036986,4.436680622527296,24.5191140262259,600.0585091433567
7634,10,2025-12-06,20.22610936027943,4.2930046659464685,24.5191140262259,579.8323997830772
7634,11,2026-01-06,20.37081321921076,4.14830080701514,24.5191140262259,559.4615865638665
7634,12,2026-02-06,20.516552334424777,4.002561691801122,24.5191140262259,538.9450342294417
7634,13,2026-03-06,20.66333411246599,3.8557799137599105,24.5191140262259,518.2817001169757
7634,14,2026-04-06,20.811166012867613,3.707948013358287,24.5191140262259,497.4705341041081
7634,15,2026-05-06,20.960055548530683,3.5590584776952188,24.5191140262259,476.5104785555774
7634,16,2026-06-06,21.11001028610585,3.4091037401200492,24.5191140262259,455.4004682694715
7634,17,2026-07-06,21.261037846377942,3.2580761798479565,24.5191140262259,434.1394304230936
7634,18,2026-08-06,21.413145904653238,3.1059681215726607,24.5191140262259,412.72628451844037
7634,19,2026-09-06,21.56634219114954,2.95277183507636,24.5191140262259,391.1599423272908
7634,20,2026-10-06,21.72063449138902,2.7984795348368774,24.5191140262259,369.4393078359018
7634,21,2026-11-06,21.876030646593904,2.6430833796319955,24.5191140262259,347.5632771893079
7634,22,2026-12-06,22.032538554084937,2.486575472140963,24.5191140262259,325.530738635223
7634,23,2027-01-06,22.190166167682754,2.3289478585431445,24.5191140262259,303.3405724675402
7634,24,2027-02-06,22.348921498112094,2.170192528113806,24.5191140262259,280.9916509694281
7634,25,2027-03-06,22.508812613408892,2.010301412817006,24.5191140262259,258.4828383560192
7634,26,2027-04-06,22.66984763933033,1.8492663868955694,24.5191140262259,235.8129907166889
7634,27,2027-05-06,22.832034759767765,1.6870792664581356,24.5191140262259,212.98095595692112
7634,28,2027-06-06,22.995382217162653,1.5237318090632466,24.5191140262259,189.98557373975848
7634,29,2027-07-06,23.159898312925435,1.359215713300463,24.5191140262259,166.82567542683304
7634,30,2027-08-06,23.32559140785742,1.1935226183684795,24.5191140262259,143.50008401897563
7634,31,2027-09-06,23.492469922575673,1.0266441036502263,24.5191140262259,120.00761409639995
7634,32,2027-10-06,23.660542337940974,0.8585716882849271,24.5191140262259,96.34707175845898
7634,33,2027-11-06,23.8298171954888,0.6892968307370978,24.5191140262259,72.51725456297018
7634,34,2027-12-06,24.00030309786344,0.5188109283624603,24.5191140262259,48.51695146510674
7634,35,2028-01-06,24.17200870925515,0.3471053169707518,24.5191140262259,24.344942755851594
7634,36,2028-02-06,24.344942755851594,0.17417127038540495,24.519114026237,0.0
7635,1,2025-10-19,17.591008025830572,4.961907981552631,22.552916007383203,459.1961058582337
7635,2,2025-11-19,17.77407707401829,4.778838933364913,22.552916007383203,441.4220287842154
7635,3,2025-12-19,17.959051315834206,4.5938646915489985,22.552916007383203,423.4629774683812
7635,4,2026-01-19,18.145950578566417,4.406965428816786,22.552916007383203,405.31702688981477
7635,5,2026-02-19,18.334794895844972,4.218121111538232,22.552916007383203,386.9822319939698
7635,6,2026-03-19,18.525604509789247,4.0273114975939555,22.552916007383203,368.45662748418056
7635,7,2026-04-19,18.718399873177702,3.8345161342055016,22.552916007383203,349.73822761100286
7635,8,2026-05-19,18.913201651640193,3.63971435574301,22.552916007383203,330.8250259593627
7635,9,2026-06-19,19.110030725873116,3.4428852815100863,22.552916007383203,311.71499523348956
7635,10,2026-07-19,19.308908193877595,3.2440078135056076,22.552916007383203,292.406087039612
7635,11,2026-08-19,19.509855373220965,3.043060634162239,22.552916007383203,272.89623166639103
7635,12,2026-09-19,19.712893803321787,2.8400222040614165,22.552916007383203,253.18333786306926
7635,13,2026-10-19,19.918045247758656,2.6348707596245475,22.552916007383203,233.2652926153106
7635,14,2026-11-19,20.125331696603016,2.4275843107801856,22.552916007383203,213.1399609187076
7635,15,2026-12-19,20.334775368776278,2.2181406386069256,22.552916007383203,192.8051855499313
7635,16,2027-01-19,20.546398714431433,2.006517292951771,22.552916007383203,172.25878683549988
7635,17,2027-02-19,20.760224417359492,1.7926915900237128,22.552916007383203,151.49856241814038
7635,18,2027-03-19,20.976275397420935,1.5766406099622678,22.552916007383203,130.52228702071943
7635,19,2027-04-19,21.194574813002493,1.3583411943807095,22.552916007383203,109.32771220771694
7635,20,2027-05-19,21.415146063499467,1.137769943883735,22.552916007383203,87.91256614421748
7635,21,2027-06-19,21.638012791823908,0.9149032155592954,22.552916007383203,66.27455335239357
7635,22,2027-07-19,21.86319888693888,0.6897171204443252,22.552916007383203,44.41135446545469
7635,23,2027-08-19,22.090728486419106,0.46218752096409804,22.552916007383203,22.320625979035587
7635,24,2027-09-19,22.320625979035587,0.2322900283449322,22.552916007380517,0.0
7636,1,2024-10-22,94.19543184951308,11.16219654812921,105.35762839764229,1096.3007317213676
7636,2,2024-11-22,95.07861648833327,10.279011909309014,105.35762839764229,1001.2221152330343
7636,3,2024-12-22,95.97008194386541,9.38754645377688,105.35762839764229,905.2520332891688
7636,4,2025-01-22,96.86990585777399,8.487722539868304,105.35762839764229,808.3821274313948
7636,5,2025-02-22,97.77816659969855,7.579461797943731,105.35762839764229,710.6039608316962
7636,6,2025-03-22,98.69494327407931,6.662685123562977,105.35762839764229,611.909017557617
7636,7,2025-04-22,99.6203157270466,5.737312670595686,105.35762839764229,512.2887018305703
7636,8,2025-05-22,100.55436455337512,4.803263844267169,105.35762839764229,411.73433727719515
7636,9,2025-06-22,101.49717110350322,3.8604572941390614,105.35762839764229,310.23716617369195
7636,10,2025-07-22,102.44881749061815,2.9088109070241397,105.35762839764229,207.7883486830738
7636,11,2025-08-22,103.40938659780755,1.948241799834731,105.35762839764229,104.37896208526624
7636,12,2025-09-22,104.37896208526624,0.9786663123640549,105.3576283976303,0.0
7637,1,2024-04-01,23.178390677758628,8.54549916619879,31.72388984395742,952.7632908437901
7637,2,2024-05-01,23.381344319314152,8.342545524643269,31.72388984395742,929.3819465244759
7637,3,2024-06-01,23.586075054939457,8.137814789017963,31.72388984395742,905.7958714695365
7637,4,2024-07-01,23.792598445150286,7.931291398807133,31.72388984395742,882.0032730243862
7637,5,2024-08-01,24.0009301867127,7.72295965724472,31.72388984395742,858.0023428376735
7637,6,2024-09-01,24.211086113836117,7.512803730121302,31.72388984395742,833.7912567238374
7637,7,2024-10-01,24.423082199376793,7.300807644580626,31.72388984395742,809.3681745244605
7637,8,2024-11-01,24.636934556051827,7.0869552879055915,31.72388984395742,784.7312399684087
7637,9,2024-12-01,24.85265943766381,6.871230406293608,31.72388984395742,759.8785805307449
7637,10,2025-01-01,25.07027324033619,6.653616603621232,31.72388984395742,734.8083072904087
7637,11,2025-02-01,25.28979250375945,6.434097340197971,31.72388984395742,709.5185147866492
7637,12,2025-03-01,25.511233912448215,6.212655931509203,31.72388984395742,684.007280874201
7637,13,2025-04-01,25.734614297009358,5.989275546948063,31.72388984395742,658.2726665771917
7637,14,2025-05-01,25.959950635421176,5.763939208536243,31.72388984395742,632.3127159417705
7637,15,2025-06-01,26.187260054323843,5.536629789633578,31.72388984395742,606.1254558874467
7637,16,2025-07-01,26.416559830321077,5.307330013636344,31.72388984395742,579.7088960571257
7637,17,2025-08-01,26.647867391293268,5.076022452664152,31.72388984395742,553.0610286658324
7637,18,2025-09-01,26.881200317722072,4.842689526235346,31.72388984395742,526.1798283481103
7637,19,2025-10-01,27.11657634402662,4.607313499930802,31.72388984395742,499.06325200408367
7637,20,2025-11-01,27.35401335991139,4.369876484046028,31.72388984395742,471.7092386441723
7637,21,2025-12-01,27.59352941172596,4.130360432231458,31.72388984395742,444.1157092324463
7637,22,2026-01-01,27.83514270383657,3.888747140120848,31.72388984395742,416.2805665286097
7637,23,2026-02-01,28.078871600009766,3.645018243947652,31.72388984395742,388.2016949285999
7637,24,2026-03-01,28.32473462480813,3.399155219149291,31.72388984395742,359.8769603037918
7637,25,2026-04-01,28.572750464998222,3.1511393789591975,31.72388984395742,331.30420983879355
7637,26,2026-05-01,28.82293797097089,2.900951872986529,31.72388984395742,302.48127186782267
7637,27,2026-06-01,29.07531615817397,2.648573685783452,31.72388984395742,273.4059557096487
7637,28,2026-07-01,29.329904208557544,2.393985635399874,31.72388984395742,244.07605150109117
7637,29,2026-08-01,29.586721472031893,2.137168371925525,31.72388984395742,214.4893300290593
7637,30,2026-09-01,29.84578746793815,1.878102376019271,31.72388984395742,184.64354256112114
7637,31,2026-10-01,30.107121886531868,1.6167679574255505,31.72388984395742,154.53642067458927
7637,32,2026-11-01,30.370744590479596,1.353145253477822,31.72388984395742,124.16567608410966
7637,33,2026-12-01,30.636675616368514,1.0872142275889054,31.72388984395742,93.52900046774116
7637,34,2027-01-01,30.904935176229316,0.8189546677281053,31.72388984395742,62.62406529151184
7637,35,2027-02-01,31.17554365907242,0.5483461848850001,31.72388984395742,31.44852163243942
7637,36,2027-03-01,31.44852163243942,0.2753682115197801,31.7238898439592,0.0
7638,1,2025-11-27,30.683099294434953,9.111702260695905,39.79480155513086,805.7708895524006
7638,2,2025-12-27,31.017337960200294,8.777463594930568,39.79480155513086,774.7535515922003
7638,3,2026-01-27,31.355217571250215,8.439583983880645,39.79480155513086,743.3983340209501
7638,4,2026-02-27,31.69677778931128,8.09802376581958,39.79480155513086,711.7015562316388
7638,5,2026-03-27,32.04205870815514,7.752742846975725,39.79480155513086,679.6594975234837
7638,6,2026-04-27,32.3911008583049,7.4037006968259576,39.79480155513086,647.2683966651788
7638,7,2026-05-27,32.74394521179281,7.050856343338047,39.79480155513086,614.524451453386
7638,8,2026-06-27,33.10063318696969,6.694168368161176,39.79480155513086,581.4238182664162
7638,9,2026-07-27,33.46120665336677,6.333594901764084,39.79480155513086,547.9626116130495
7638,10,2026-08-27,33.82570793661061,5.96909361852025,39.79480155513086,514.1369036764389
7638,11,2026-09-27,34.19417982339133,5.600621731739529,39.79480155513086,479.9427238530476
7638,12,2026-10-27,34.56666556648519,5.228135988645669,39.79480155513086,445.3760582865624
7638,13,2026-11-27,34.94320888983174,4.851592665299123,39.79480155513086,410.43284939673066
7638,14,2026-12-27,35.32385399366631,4.470947561464547,39.79480155513086,375.10899540306434
7638,15,2027-01-27,35.70864555970847,4.086155995422391,39.79480155513086,339.40034984335585
7638,16,2027-02-27,36.097628756406884,3.6971727987239733,39.79480155513086,303.30272108694896
7638,17,2027-03-27,36.490849244241446,3.303952310889416,39.79480155513086,266.81187184270755
7638,18,2027-04-27,36.88835318108303,2.9064483740478266,39.79480155513086,229.9235186616245
7638,19,2027-05-27,37.29018722761177,2.504614327519094,39.79480155513086,192.63333143401275
7638,20,2027-06-27,37.6963985527942,2.098403002336663,39.79480155513086,154.93693288121855
7638,21,2027-07-27,38.10703483942022,1.6877667157106409,39.79480155513086,116.82989804179833
7638,22,2027-08-27,38.522144289700265,1.2726572654305934,39.79480155513086,78.30775375209807
7638,23,2027-09-27,38.941775630923495,0.8530259242073664,39.79480155513086,39.36597812117457
7638,24,2027-10-27,39.36597812117457,0.42882343395327194,39.79480155512784,0.0
7639,1,2024-12-30,63.113426593437005,9.557407143212806,72.67083373664981,745.4755795330333
7639,2,2025-01-30,63.85941832667411,8.811415409975703,72.67083373664981,681.6161612063592
7639,3,2025-02-28,64.61422757618462,8.056606160465194,72.67083373664981,617.0019336301746
7639,4,2025-03-30,65.37795856375782,7.29287517289199,72.67083373664981,551.6239750664167
7639,5,2025-04-30,66.15071674306975,6.520116993580065,72.67083373664981,485.47325832334695
7639,6,2025-05-30,66.93260881424388,5.738224922405929,72.67083373664981,418.5406495091031
7639,7,2025-06-30,67.72374273858402,4.9470909980657956,72.67083373664981,350.8169067705191
7639,8,2025-07-30,68.5242277534812,4.146605983168609,72.67083373664981,282.2926790170379
7639,9,2025-08-30,69.33417438749693,3.336659349152875,72.67083373664981,212.95850462954098
7639,10,2025-09-30,70.1536944756246,2.51713926102521,72.67083373664981,142.80481015391638
7639,11,2025-10-30,70.98290117473131,1.687932561918503,72.67083373664981,71.82190897918507
7639,12,2025-11-30,71.82190897918507,0.8489247574675529,72.67083373665263,0.0
7640,1,2025-05-25,31.26200110319101,3.4477674627042827,34.709768565895295,362.4866058719249
7640,2,2025-06-25,31.535739494421485,3.1740290714738113,34.709768565895295,330.9508663775034
7640,3,2025-07-25,31.81187481176638,2.8978937541289143,34.709768565895295,299.13899156573706
7640,4,2025-08-25,32.09042804334788,2.6193405225474207,34.709768565895295,267.0485635223892
7640,5,2025-09-25,32.37142036106571,2.338348204829583,34.709768565895295,234.6771431613235
7640,6,2025-10-25,32.654873122206425,2.054895443688872,34.709768565895295,202.02227003911707
7640,7,2025-11-25,32.94080787106662,1.7689606948286807,34.709768565895295,169.08146216805045
7640,8,2025-12-25,33.22924634059048,1.4805222253048147,34.709768565895295,135.85221582746
7640,9,2026-01-25,33.52021045402165,1.1895581118736438,34.709768565895295,102.33200537343834
7640,10,2026-02-25,33.813722326569504,0.8960462393257884,34.709768565895295,68.51828304686883
7640,11,2026-03-25,34.10980426709008,0.5999642988052181,34.709768565895295,34.408478779778754
7640,12,2026-04-25,34.408478779778754,0.3012897861136288,34.70976856589238,0.0
7641,1,2024-05-29,43.27082866673542,12.492792282634413,55.76362094936983,1132.5765393487263
7641,2,2024-06-29,43.73055965660304,12.033061292766789,55.76362094936983,1088.8459796921234
7641,3,2024-07-29,44.19517505912364,11.568445890246187,55.76362094936983,1044.6508046329998
7641,4,2024-08-29,44.664726768747435,11.098894180622395,55.76362094936983,999.9860778642524
7641,5,2024-09-29,45.1392672312773,10.62435371809253,55.76362094936983,954.8468106329751
7641,6,2024-10-29,45.61884944972664,10.14477149964319,55.76362094936983,909.2279611832485
7641,7,2024-11-29,46.10352699023946,9.66009395913037,55.76362094936983,863.1244341930089
7641,8,2024-12-29,46.593353988073346,9.170266961296482,55.76362094936983,816.5310802049356
7641,9,2025-01-29,47.08838515364602,8.675235795723808,55.76362094936983,769.4426950512895
7641,10,2025-02-28,47.58867577864613,8.174945170723701,55.76362094936983,721.8540192726434
7641,11,2025-03-29,48.09428174220895,7.669339207160882,55.76362094936983,673.7597375304344
7641,12,2025-04-29,48.60525951715772,7.158361432212108,55.76362094936983,625.1544780132767
7641,13,2025-05-29,49.1216661763113,6.641954773058531,55.76362094936983,576.0328118369654
7641,14,2025-06-29,49.643559398858784,6.120061550511048,55.76362094936983,526.3892524381066
7641,15,2025-07-29,50.170997476801915,5.592623472567916,55.76362094936983,476.2182549613047
7641,16,2025-08-29,50.704039321465906,5.059581627903924,55.76362094936983,425.51421563983877
7641,17,2025-09-29,51.24274447007944,4.520876479290391,55.76362094936983,374.2714711697593
7641,18,2025-10-29,51.78717309242458,3.976447856945251,55.76362094936983,322.48429807733476
7641,19,2025-11-29,52.337385997557334,3.4262349518124937,55.76362094936983,270.1469120797774
7641,20,2025-12-29,52.89344464059964,2.870176308770189,55.76362094936983,217.25346743917777
7641,21,2026-01-29,53.45541112960346,2.3082098197663674,55.76362094936983,163.7980563095743
7641,22,2026-02-28,54.02334823248787,1.7402727168819576,55.76362094936983,109.77470807708642
7641,23,2026-03-29,54.5973193840498,1.1663015653200302,55.76362094936983,55.17738869303662
7641,24,2026-04-29,55.17738869303662,0.5862322563205524,55.76362094935717,0.0
7642,1,2025-04-02,19.60185192494344,5.041055698533612,24.64290762347705,506.5133093244345
7642,2,2025-05-02,19.7896701720234,4.853237451453653,24.64290762347705,486.72363915241107
7642,3,2025-06-02,19.97928802936831,4.663619594108742,24.64290762347705,466.74435112304275
7642,4,2025-07-02,20.170722740228793,4.472184883248258,24.64290762347705,446.573628382814
7642,5,2025-08-02,20.363991713074405,4.278915910402644,24.64290762347705,426.20963666973955
7642,6,2025-09-02,20.559112523176715,4.083795100300336,24.64290762347705,405.6505241465628
7642,7,2025-10-02,20.756102914207528,3.886804709269524,24.64290762347705,384.8944212323553
7642,8,2025-11-02,20.954980799852454,3.6879268236245974,24.64290762347705,363.9394404325028
7642,9,2025-12-02,21.15576426543992,3.487143358037131,24.64290762347705,342.7836761670629
7642,10,2026-01-02,21.358471569585788,3.2844360538912634,24.64290762347705,321.4252045974771
7642,11,2026-02-02,21.563121145853735,3.079786477623315,24.64290762347705,299.86208345162333
7642,12,2026-03-02,21.769731604431552,2.873176019045497,24.64290762347705,278.09235184719176
7642,13,2026-04-02,21.97832173382349,2.664585889653561,24.64290762347705,256.1140301133683
7642,14,2026-05-02,22.18891050255882,2.453997120918231,24.64290762347705,233.92511961080947
7642,15,2026-06-02,22.401517060916785,2.2413905625602655,24.64290762347705,211.5236025498927
7642,16,2026-07-02,22.61616074266806,2.02674688080899,24.64290762347705,188.90744180722464
7642,17,2026-08-02,22.832861066832905,1.8100465566441466,24.64290762347705,166.07458074039175
7642,18,2026-09-02,23.051637739456154,1.5912698840208954,24.64290762347705,143.02294300093558
7642,19,2026-10-02,23.272510655399245,1.3703969680778076,24.64290762347705,119.75043234553634
7642,20,2026-11-02,23.49549990014936,1.147407723327691,24.64290762347705,96.25493244538698
7642,21,2026-12-02,23.720625751645972,0.9222818718310785,24.64290762347705,72.53430669374102
7642,22,2027-01-02,23.947908682124837,0.6949989413522156,24.64290762347705,48.58639801161618
7642,23,2027-02-02,24.177369359979668,0.46553826349738087,24.64290762347705,24.409028651636515
7642,24,2027-03-02,24.409028651636515,0.2338789718353663,24.64290762347188,0.0
7643,1,2025-05-22,14.8828251283918,3.3558246338627815,18.238649762254582,379.5355562499832
7643,2,2025-06-22,15.009452470182488,3.229197292072094,18.238649762254582,364.5261037798007
7643,3,2025-07-22,15.137157193690063,3.101492568564518,18.238649762254582,349.3889465861106
7643,4,2025-08-22,15.265948465586966,2.9727012966676156,18.238649762254582,334.1229981205236
7643,5,2025-09-22,15.395835530538308,2.842814231716273,18.238649762254582,318.7271625899853
7643,6,2025-10-22,15.526827711865467,2.711822050389115,18.238649762254582,303.20033487811986
7643,7,2025-11-22,15.658934412215306,2.579715350039276,18.238649762254582,287.54140046590453
7643,8,2025-12-22,15.792165114235104,2.446484648019477,18.238649762254582,271.7492353516694
7643,9,2026-01-22,15.926529381253225,2.312120381001357,18.238649762254582,255.8227059704162
7643,10,2026-02-22,16.062036857965566,2.176612904289017,18.238649762254582,239.7606691124506
7643,11,2026-03-22,16.198697271127863,2.039952491126721,18.238649762254582,223.56197184132276
7643,12,2026-04-22,16.336520430253874,1.9021293320007069,18.238649762254582,207.2254514110689
7643,13,2026-05-22,16.475516228319524,1.7631335339350582,18.238649762254582,190.74993518274937
7643,14,2026-06-22,16.615694642473,1.6229551197815844,18.238649762254582,174.13424054027638
7643,15,2026-07-22,16.757065734750924,1.4815840275036578,18.238649762254582,157.37717480552544
7643,16,2026-08-22,16.899639652800623,1.3390101094539595,18.238649762254582,140.4775351527248
7643,17,2026-09-22,17.043426630608504,1.1952231316460786,18.238649762254582,123.4341085221163
7643,18,2026-10-22,17.188436989234667,1.0502127730199156,18.238649762254582,106.24567153288163
7643,19,2026-11-22,17.33468113755375,0.903968624700832,18.238649762254582,88.91099039532787
7643,20,2026-12-22,17.48216957300208,0.7564801892525016,18.238649762254582,71.42882082232579
7643,21,2027-01-22,17.63091288233118,0.607736879923401,18.238649762254582,53.79790793999461
7643,22,2027-02-22,17.780921742367692,0.4577280198868906,18.238649762254582,36.01698619762692
7643,23,2027-03-22,17.932206920779752,0.30644284147482953,18.238649762254582,18.08477927684717
7643,24,2027-04-22,18.08477927684717,0.15387048540467013,18.23864976225184,0.0
7644,1,2024-08-20,12.39318152276627,4.960696845996922,17.35387836876319,515.5765066267845
7644,2,2024-09-20,12.509625360114825,4.844253008648366,17.35387836876319,503.0668812666697
7644,3,2024-10-20,12.627163280304945,4.726715088458246,17.35387836876319,490.43971798636477
7644,4,2024-11-20,12.74580556311864,4.608072805644551,17.35387836876319,477.6939124232461
7644,5,2024-12-20,12.865562584924678,4.488315783838513,17.35387836876319,464.8283498383214
7644,6,2025-01-20,12.9864448195861,4.367433549177091,17.35387836876319,451.8419050187353
7644,7,2025-02-20,13.108462839376255,4.2454155293869364,17.35387836876319,438.73344217935903
7644,8,2025-03-20,13.231627315903442,4.122251052859749,17.35387836876319,425.5018148634556
7644,9,2025-04-20,13.355949021044243,3.9979293477189484,17.35387836876319,412.14586584241135
7644,10,2025-05-20,13.48143882788562,3.87243954087757,17.35387836876319,398.66442701452576
7644,11,2025-06-20,13.608107711675876,3.745770657087315,17.35387836876319,385.0563193028499
7644,12,2025-07-20,13.735966750784529,3.617911617978662,17.35387836876319,371.32035255206534
7644,13,2025-08-20,13.86502712767123,3.48885124109196,17.35387836876319,357.4553254243941
7644,14,2025-09-20,13.995300129863768,3.3585782388994216,17.35387836876319,343.46002529453034
7644,15,2025-10-20,14.126797150945272,3.2270812178179193,17.35387836876319,329.3332281435851
7644,16,2025-11-20,14.259529691550675,3.094348677212516,17.35387836876319,315.0736984520344
7644,17,2025-12-20,14.393509360372567,2.9603690083906233,17.35387836876319,300.6801890916619
7644,18,2026-01-20,14.528747875176474,2.825130493586716,17.35387836876319,286.1514412164854
7644,19,2026-02-20,14.665257063825687,2.6886213049375045,17.35387836876319,271.48618415265975
7644,20,2026-03-20,14.803048865315713,2.550829503447478,17.35387836876319,256.68313528734404
7644,21,2026-04-20,14.942135330818463,2.4117430379447287,17.35387836876319,241.74099995652557
7644,22,2026-05-20,15.082528624736227,2.2713497440269643,17.35387836876319,226.65847133178934
7644,23,2026-06-20,15.224241025765572,2.1296373429976194,17.35387836876319,211.43423030602378
7644,24,2026-07-20,15.367284927971221,1.9865934407919688,17.35387836876319,196.06694537805257
7644,25,2026-08-20,15.51167284187004,1.8422055268931514,17.35387836876319,180.5552725361825
7644,26,2026-09-20,15.657417395525181,1.6964609732380092,17.35387836876319,164.89785514065733
7644,27,2026-10-20,15.804531335650543,1.549347033112647,17.35387836876319,149.09332380500678
7644,28,2026-11-20,15.953027528725578,1.400850840037613,17.35387836876319,133.1402962762812
7644,29,2026-12-20,16.102918962120583,1.250959406642606,17.35387836876319,117.03737731416061
7644,30,2027-01-20,16.25421874523258,1.099659623530609,17.35387836876319,100.78315856892803
7644,31,2027-02-20,16.406940110631837,0.9469382581313522,17.35387836876319,84.3762184582962
7644,32,2027-03-20,16.56109641521919,0.7927819535439996,17.35387836876319,67.815122043077
7644,33,2027-04-20,16.716701141394225,0.6371772273689659,17.35387836876319,51.09842090168277
7644,34,2027-05-20,16.873767898234437,0.48011047052875505,17.35387836876319,34.22465300344834
7644,35,2027-06-20,17.03231042268547,0.3215679460777197,17.35387836876319,17.19234258076287
7644,36,2027-07-20,17.19234258076287,0.16153578800063828,17.353878368763507,0.0
7645,1,2025-10-03,26.098509657570435,12.250732825232898,38.349242482803334,1113.7370451272827
7645,2,2025-11-03,26.379011408555037,11.970231074248296,38.349242482803334,1087.3580337187277
7645,3,2025-12-03,26.662527938288992,11.686714544514341,38.349242482803334,1060.6955057804387
7645,4,2026-01-03,26.94909164903316,11.400150833770173,38.349242482803334,1033.7464141314056
7645,5,2026-02-03,27.23873529130166,11.110507191501673,38.349242482803334,1006.507678840104
7645,6,2026-03-03,27.531491967604815,10.817750515198517,38.349242482803334,978.9761868724992
7645,7,2026-04-03,27.82739513623236,10.521847346570974,38.349242482803334,951.1487917362668
7645,8,2026-05-03,28.126478615077268,10.222763867726067,38.349242482803334,923.0223131211895
7645,9,2026-06-03,28.428776585500707,9.920465897302625,38.349242482803334,894.5935365356888
7645,10,2026-07-03,28.734323596238536,9.614918886564798,38.349242482803334,865.8592129394503
7645,11,2026-08-03,29.043154567349756,9.306087915453578,38.349242482803334,836.8160583721005
7645,12,2026-09-03,29.35530479420744,8.993937688595894,38.349242482803334,807.4607535778931
7645,13,2026-10-03,29.67080995153252,8.678432531270815,38.349242482803334,777.7899436263606
7645,14,2026-11-03,29.98970609747095,8.359536385332381,38.349242482803334,747.8002375288896
7645,15,2026-12-03,30.312029677714705,8.03721280508863,38.349242482803334,717.4882078511749
7645,16,2027-01-03,30.637817529667,7.7114249531363335,38.349242482803334,686.8503903215079
7645,17,2027-02-03,30.967106886652388,7.3821355961509445,38.349242482803334,655.8832834348556
7645,18,2027-03-03,31.299935382172002,7.049307100631331,38.349242482803334,624.5833480526836
7645,19,2027-04-03,31.636341054204596,6.712901428598737,38.349242482803334,592.947006998479
7645,20,2027-05-03,31.976362349553785,6.372880133249548,38.349242482803334,560.9706446489251
7645,21,2027-06-03,32.32003812824202,6.029204354561313,38.349242482803334,528.6506065206831
7645,22,2027-07-03,32.66740766795178,5.681834814851553,38.349242482803334,495.98319885273133
7645,23,2027-08-03,33.01851066851451,5.330731814288827,38.349242482803334,462.9646881842168
7645,24,2027-09-03,33.37338725644778,4.9758552263555575,38.349242482803334,429.59130092776905
7645,25,2027-10-03,33.73207798954124,4.617164493262094,38.349242482803334,395.85922293822784
7645,26,2027-11-03,34.094623861491854,4.254618621311478,38.349242482803334,361.764599076736
7645,27,2027-12-03,34.46106630658893,3.8881761762143987,38.349242482803334,327.30353277014706
7645,28,2028-01-03,34.83144720444954,3.5177952783537925,38.349242482803334,292.4720855656975
7645,29,2028-02-03,35.20580888480479,3.143433597998542,38.349242482803334,257.2662766808927
7645,30,2028-03-03,35.58419413233759,2.765048350465741,38.349242482803334,221.68208254855512
7645,31,2028-04-03,35.96664619157237,2.3825962912309584,38.349242482803334,185.71543635698274
7645,32,2028-05-03,36.353208771817386,1.9960337109859498,38.349242482803334,149.36222758516536
7645,33,2028-06-03,36.743926052160084,1.6053164306432524,38.349242482803334,112.61830153300528
7645,34,2028-07-03,37.13884268651625,1.210399796287086,38.349242482803334,75.47945884648902
7645,35,2028-08-03,37.53800380873334,0.8112386740699926,38.349242482803334,37.94145503775568
7645,36,2028-09-03,37.94145503775568,0.40778744505462083,38.349242482810304,0.0
7646,1,2024-09-11,8.720777448234555,3.0515515890034393,11.772329037237995,355.8888018507809
7646,2,2024-10-11,8.79376484020234,2.9785641970356567,11.772329037237995,347.09503701057855
7646,3,2024-11-11,8.867363090481536,2.9049659467564584,11.772329037237995,338.227673920097
7646,4,2024-12-11,8.941577311569892,2.8307517256681027,11.772329037237995,329.2860966085271
7646,5,2025-01-11,9.01641265875352,2.7559163784844753,11.772329037237995,320.2696839497736
7646,6,2025-02-11,9.091874330465018,2.6804547067729767,11.772329037237995,311.17780961930856
7646,7,2025-03-11,9.167967568644581,2.6043614685934138,11.772329037237995,302.00984205066396
7646,8,2025-04-11,9.244697659104125,2.527631378133871,11.772329037237995,292.76514439155983
7646,9,2025-05-11,9.322069931894468,2.4502591053435276,11.772329037237995,283.44307445966535
7646,10,2025-06-11,9.400089761675584,2.372239275562411,11.772329037237995,274.04298469798977
7646,11,2025-07-11,9.478762568089953,2.2935664691480415,11.772329037237995,264.5642221298998
7646,12,2025-08-11,9.558093816139035,2.214235221098961,11.772329037237995,255.00612831376077
