payment_id,loan_id,payment_date,payment_amount,paid_principal,paid_fee_interest,payment_type
42873,7181,2026-02-10,13.230210263568798,11.877364669711943,1.3528455938568555,scheduled
42874,7181,2026-03-14,13.230210263568798,11.994409657168408,1.2358006064003906,scheduled
42875,7181,2026-04-09,13.230210263568798,12.11260805950011,1.1176022040686888,scheduled
42876,7181,2026-05-14,13.230210263568798,12.231971242985125,0.9982390205836733,scheduled
42877,7181,2026-06-11,13.230210263568798,12.35251068591003,0.8776995776587686,scheduled
42878,7181,2026-07-15,13.230210263568798,12.474237979673692,0.7559722838951064,scheduled
42879,7181,2026-08-10,13.230210263568798,12.59716482990193,0.6330454336668687,scheduled
42880,7181,2026-09-05,13.230210263568798,12.721303057573156,0.5089072059956425,scheduled
42881,7181,2026-10-09,13.230210263568798,12.846664600155114,0.3835456634136847,scheduled
42882,7181,2026-11-10,13.230210263568798,12.973261512752815,0.2569487508159831,scheduled
42883,7181,2026-12-14,13.230210263569182,13.10110596926818,0.12910429430100123,scheduled
42884,7182,2023-05-04,26.443358839623958,24.369742149065516,2.073616690558442,scheduled
42885,7182,2023-06-01,26.443358839623958,24.53614941955388,1.9072094200700782,scheduled
42886,7182,2023-07-07,26.443358839623958,24.70369299175205,1.7396658478719083,scheduled
42887,7182,2023-08-29,26.443358839623958,25.042220130923333,1.4011387087006248,scheduled
42888,7182,2023-10-04,21.903268442835472,20.88433302440383,1.0189354184316421,partial
42889,7182,2023-11-06,26.443358839623958,25.385386277873483,1.057972561750475,scheduled
42890,7182,2023-12-03,26.443358839623958,25.558728811206596,0.8846300284173623,scheduled
42891,7182,2024-02-03,26.443358839623958,25.90897293657689,0.5343859030470668,scheduled
42892,7182,2024-03-06,26.443358839623958,26.0858907488853,0.3574680907386565,scheduled
42893,7182,2024-04-05,26.44335883962845,26.264016633489934,0.17934220613851437,scheduled
42894,7183,2023-07-09,25.291952757052528,20.163159805270293,5.128792951782234,scheduled
42895,7183,2023-08-09,25.291952757052528,20.3544598814175,4.9374928756350265,scheduled
42896,7183,2023-09-15,25.291952757052528,20.54757493693735,4.744377820115176,scheduled
42897,7183,2023-10-08,25.291952757052528,20.74252219163545,4.549430565417076,scheduled
42898,7183,2023-11-06,25.291952757052528,20.939319028692104,4.3526337283604235,scheduled
42899,7183,2023-12-11,25.291952757052528,21.137982996212337,4.153969760840191,scheduled
42900,7183,2024-01-13,25.291952757052528,21.33853180879065,3.953420948261879,scheduled
42901,7183,2024-02-09,25.291952757052528,21.540983349090613,3.7509694079619145,scheduled
42902,7183,2024-03-09,25.291952757052528,21.745355669439412,3.546597087613115,scheduled
42903,7183,2024-04-09,25.291952757052528,21.951666993437573,3.340285763614954,scheduled
42904,7183,2024-05-10,25.291952757052528,22.159935717583927,3.1320170394686,scheduled
42905,7183,2024-06-11,25.291952757052528,22.370180412916003,2.9217723441365244,scheduled
42906,7183,2024-07-07,25.291952757052528,22.582419826665976,2.709532930386551,scheduled
42907,7183,2024-08-18,25.291952757052528,22.796672883932338,2.4952798731201895,scheduled
42908,7183,2024-09-08,25.291952757052528,23.012958689367423,2.2789940676851046,scheduled
42909,7183,2024-10-09,25.291952757052528,23.23129652888094,2.060656228171588,scheduled
42910,7183,2024-11-08,25.291952757052528,23.451705871359675,1.8402468856928529,scheduled
42911,7183,2024-12-07,25.291952757052528,23.674206370403496,1.6177463866490314,scheduled
42912,7183,2025-01-08,25.291952757052528,23.898817866077856,1.3931348909746717,scheduled
42913,7183,2025-02-10,25.291952757052528,24.12556038668288,1.1663923703696462,scheduled
42914,7183,2025-03-05,17.97138962057345,17.3052428470035,0.6661467735699524,partial
42915,7183,2025-04-09,25.291952757052528,24.5855195677912,0.7064331892613289,scheduled
42916,7183,2025-05-09,25.291952757052528,24.818777242226123,0.47317551482640496,scheduled
42917,7183,2025-06-09,25.291952757053117,25.05424797311272,0.23770478394039785,scheduled
42918,7184,2025-01-05,38.42711330860363,29.38804515665841,9.03906815194522,scheduled
42919,7184,2025-02-05,38.42711330860363,29.71826785651822,8.70884545208541,scheduled
42920,7184,2025-03-04,38.42711330860363,30.05220114791011,8.374912160693519,scheduled
42921,7184,2025-04-07,38.42711330860363,30.3898867253921,8.037226583211531,scheduled
42922,7184,2025-05-04,38.42711330860363,30.73136675202868,7.695746556574949,scheduled
42923,7184,2025-06-05,38.42711330860363,31.076683864655262,7.350429443948368,scheduled
42924,7184,2025-07-04,38.42711330860363,31.42588117920176,7.0012321294018705,scheduled
42925,7184,2025-08-09,38.42711330860363,31.77900229607599,6.6481110125276395,scheduled
42926,7184,2025-09-06,38.42711330860363,32.1360913056076,6.29102200299603,scheduled
42927,7184,2025-10-02,38.42711330860363,32.497192793553104,5.929920515050526,scheduled
42928,7184,2025-11-06,38.42711330860363,32.86235184666285,5.564761461940783,scheduled
42929,7184,2025-12-04,38.42711330860363,33.23161405831048,5.195499250293153,scheduled
42930,7184,2026-01-06,38.42711330860363,33.605025534185664,4.822087774417966,scheduled
42931,7184,2026-02-03,38.42711330860363,33.982632898050845,4.444480410552785,scheduled
42932,7184,2026-03-05,38.42711330860363,34.364483297562586,4.062630011041044,scheduled
42933,7184,2026-04-06,38.42711330860363,34.750624410158416,3.676488898445214,scheduled
42934,7184,2026-05-06,38.42711330860363,35.141104449009745,3.286008859593885,scheduled
42935,7184,2026-06-05,38.42711330860363,35.53597216904176,2.891141139561867,scheduled
42936,7184,2026-07-03,38.42711330860363,35.93527687302087,2.491836435582762,scheduled
42937,7184,2026-08-06,38.42711330860363,36.3390684177106,2.0880448908930305,scheduled
42938,7184,2026-09-07,38.42711330860363,36.747397220096694,1.679716088506936,scheduled
42939,7184,2026-10-08,38.42711330860363,37.160314263682075,1.2667990449215552,scheduled
42940,7184,2026-11-02,38.42711330860363,37.57787110485264,0.8492422037509897,scheduled
42941,7184,2026-12-06,38.42711330861036,38.00011987932121,0.42699342928914774,scheduled
42942,7185,2024-04-19,43.50271462968822,33.44585077753767,10.05686385215055,scheduled
42943,7185,2024-06-20,43.50271462968822,33.93792252633962,9.564792103348601,scheduled
42944,7185,2024-07-20,43.50271462968822,34.186666630442865,9.316047999245356,scheduled
42945,7185,2024-08-18,43.50271462968822,34.43723387587947,9.06548075380875,scheduled
42946,7185,2024-09-18,43.50271462968822,34.68963762515439,8.813077004533831,scheduled
42947,7185,2024-10-17,43.50271462968822,34.943891338711495,8.558823290976726,scheduled
42948,7185,2024-11-15,43.50271462968822,35.20000857565147,8.302706054036754,scheduled
42949,7185,2024-12-16,43.50271462968822,35.45800299445485,8.04471163523337,scheduled
42950,7185,2025-01-18,43.50271462968822,35.717888353710435,7.784826275977785,scheduled
42951,7185,2025-02-18,43.50271462968822,35.97967851284902,7.523036116839201,scheduled
42952,7185,2025-03-17,43.50271462968822,36.243387432882514,7.259327196805707,scheduled
42953,7185,2025-04-18,43.50271462968822,36.50902917714846,6.993685452539758,scheduled
42954,7185,2025-05-19,43.50271462968822,36.776617912060004,6.7260967176282165,scheduled
42955,7185,2025-06-17,43.50271462968822,37.046167907861395,6.456546721826825,scheduled
42956,7185,2025-07-18,43.50271462968822,37.317693539389005,6.185021090299216,scheduled
42957,7185,2025-08-20,43.50271462968822,37.591209286837916,5.911505342850305,scheduled
42958,7185,2025-09-19,43.50271462968822,37.866729736534126,5.635984893154095,scheduled
42959,7185,2025-10-17,43.50271462968822,38.144269581712436,5.358445047975785,scheduled
42960,7185,2025-11-22,43.50271462968822,38.423843623300044,5.078871006388177,scheduled
42961,7185,2025-12-24,43.50271462968822,38.70546677070582,4.797247858982402,scheduled
42962,7185,2026-01-19,43.50271462968822,38.98915404261544,4.5135605870727815,scheduled
42963,7185,2026-02-19,43.50271462968822,39.27492056779231,4.227794061895914,scheduled
42964,7185,2026-03-19,43.50271462968822,39.56278158588437,3.9399330438038476,scheduled
42965,7185,2026-04-22,43.50271462968822,39.85275244823682,3.6499621814514,scheduled
42966,7185,2026-05-18,35.833653005784065,33.06774272865466,2.7659102771294073,partial
42967,7185,2026-06-17,43.50271462968822,40.43908567450791,3.063628955180313,scheduled
42968,7185,2026-07-15,43.50271462968822,40.73547930700126,2.7672353226869575,scheduled
42969,7185,2026-08-18,43.50271462968822,41.03404532257197,2.468669307116251,scheduled
42970,7185,2026-09-21,43.50271462968822,41.3347996434522,2.1679149862360205,scheduled
42971,7185,2026-10-23,43.50271462968822,41.63775830857432,1.864956321113901,scheduled
42972,7185,2026-11-18,43.50271462968822,41.942937474426195,1.5597771552620259,scheduled
42973,7185,2026-12-17,43.50271462968822,42.25035341591282,1.2523612137754014,scheduled
42974,7185,2027-01-14,37.60600441230613,36.79109243114635,0.8149119811597743,partial
42975,7185,2027-02-19,43.50271462968822,42.87196132270978,0.6307533069784412,scheduled
42976,7185,2027-03-20,43.502714629705174,43.18618643777583,0.31652819192934345,scheduled
42977,7186,2023-12-15,42.72572508553111,33.747666459943964,8.978058625587146,scheduled
42978,7186,2024-01-18,42.72572508553111,34.08099917179271,8.644725913738398,scheduled
42979,7186,2024-02-18,31.550275561642813,25.415262772948804,6.135012788694009,partial
42980,7186,2024-03-18,42.72572508553111,34.757574304482816,7.968150781048294,scheduled
42981,7186,2024-04-21,42.72572508553111,35.100882085894874,7.624842999636236,scheduled
42982,7186,2024-05-20,42.72572508553111,35.44758078957745,7.278144295953659,scheduled
42983,7186,2024-06-21,42.72572508553111,35.797703908374174,6.9280211771569356,scheduled
42984,7186,2024-07-17,42.72572508553111,36.15128526594448,6.57443981958663,scheduled
42985,7186,2024-08-15,42.72572508553111,36.50835902003109,6.217366065500023,scheduled
42986,7186,2024-09-20,42.72572508553111,36.868959665759846,5.856765419771264,scheduled
42987,7186,2024-10-18,32.2248882451206,28.082219653871533,4.14266859124907,partial
42988,7186,2024-11-19,42.72572508553111,37.60088131959015,5.124843765940959,scheduled
42989,7186,2024-12-16,42.72572508553111,37.97227303501552,4.753452050515591,scheduled
42990,7186,2025-01-18,42.72572508553111,38.34733306356138,4.378392021969731,scheduled
42991,7186,2025-02-21,42.72572508553111,38.726097637918414,3.9996274476126956,scheduled
42992,7186,2025-03-16,42.72572508553111,39.10860334865514,3.6171217368759727,scheduled
42993,7186,2025-04-15,42.72572508553111,39.494887147752685,3.230837937778425,scheduled
42994,7186,2025-05-17,42.72572508553111,39.884986352174614,2.8407387333564955,scheduled
42995,7186,2025-06-18,42.72572508553111,40.27893864747185,2.446786438059263,scheduled
42996,7186,2025-07-17,42.72572508553111,40.67678209142336,2.0489429941077475,scheduled
42997,7186,2025-08-18,42.72572508553111,41.07855511771269,1.6471699678184208,scheduled
42998,7186,2025-09-18,42.72572508553111,41.484296539640866,1.241428545890244,scheduled
42999,7186,2025-10-23,42.72572508553111,41.894045553875934,0.8316795316551762,scheduled
43000,7186,2025-11-21,42.725725085525006,42.30784174423349,0.41788334129151394,scheduled
43001,7187,2023-03-22,45.140729501479775,40.45557125357127,4.685158247908504,scheduled
43002,7187,2023-04-27,45.140729501479775,40.826691858726214,4.314037642753561,scheduled
43003,7187,2023-05-22,45.140729501479775,41.2012169517997,3.9395125496800745,scheduled
43004,7187,2023-06-23,45.140729501479775,41.57917776398134,3.5615517374984336,scheduled
43005,7187,2023-07-24,45.140729501479775,41.960605812961155,3.18012368851862,scheduled
43006,7187,2023-08-25,45.140729501479775,42.34553290555782,2.795196595921958,scheduled
43007,7187,2023-09-24,45.140729501479775,42.73399114037095,2.406738361108829,scheduled
43008,7187,2023-10-26,45.140729501479775,43.12601291045782,2.0147165910219584,scheduled
43009,7187,2023-11-23,45.140729501479775,43.52163090603453,1.6190985954452444,scheduled
43010,7187,2023-12-23,45.140729501479775,43.920878117202065,1.2198513842777103,scheduled
43011,7187,2024-01-18,45.140729501479775,44.323787836697214,0.8169416647825614,scheduled
43012,7187,2024-02-26,45.140729501477665,44.73039366266678,0.4103358388108873,scheduled
43013,7188,2025-11-09,29.006130002688927,26.25670941855703,2.7494205841318973,scheduled
43014,7188,2025-12-19,29.006130002688927,26.47551533037834,2.5306146723105876,scheduled
43015,7188,2026-01-07,16.58952857088998,15.26837444170058,1.3211541291893987,partial
43016,7188,2026-02-15,29.006130002688927,26.918612496671475,2.087517506017452,scheduled
43017,7188,2026-03-14,29.006130002688927,27.14293426747707,1.8631957352118569,scheduled
43018,7188,2026-04-16,29.006130002688927,27.369125386372716,1.6370046163162115,scheduled
43019,7188,2026-05-20,29.006130002688927,27.597201431259155,1.4089285714297723,scheduled
43020,7188,2026-06-12,29.006130002688927,27.82717810985298,1.178951892835947,scheduled
43021,7188,2026-07-14,29.006130002688927,28.05907126076842,0.9470587419205074,scheduled
43022,7188,2026-08-10,29.006130002688927,28.29289685460816,0.7132331480807679,scheduled
43023,7188,2026-09-11,29.006130002688927,28.528670995063226,0.4774590076257006,scheduled
43024,7188,2026-10-13,29.006130002687787,28.766409920020944,0.23972008266684242,scheduled
43025,7189,2024-01-19,51.14581620103112,40.6556660390803,10.490150161950815,scheduled
43026,7189,2024-02-24,51.14581620103112,41.04637324598478,10.099442955046335,scheduled
43027,7189,2024-03-21,51.14581620103112,41.44083520927132,9.704980991759797,scheduled
43028,7189,2024-04-19,51.14581620103112,41.83908801272655,9.306728188304568,scheduled
43029,7189,2024-05-16,51.14581620103112,42.241168086907834,8.904648114123283,scheduled
43030,7189,2024-06-21,51.14581620103112,42.64711221247582,8.498703988555299,scheduled
43031,7189,2024-07-15,51.14581620103112,43.056957523558935,8.088858677472182,scheduled
43032,7189,2024-08-24,51.14581620103112,43.47074151115032,7.675074689880795,scheduled
43033,7189,2024-09-17,51.14581620103112,43.88850202653733,7.257314174493786,scheduled
43034,7189,2024-11-20,51.14581620103112,44.7361058681268,6.409710332904318,scheduled
43035,7189,2024-12-20,51.14581620103112,45.166026729704065,5.979789471327052,scheduled
43036,7189,2025-01-19,51.14581620103112,45.60007919691916,5.545737004111956,scheduled
43037,7189,2025-02-22,51.14581620103112,46.03830297513805,5.107513225893065,scheduled
43038,7189,2025-03-17,51.14581620103112,46.480738151301395,4.665078049729722,scheduled
43039,7189,2025-04-21,51.14581620103112,46.92742519759149,4.218391003439628,scheduled
43040,7189,2025-05-18,51.14581620103112,47.37840497513456,3.7674112258965593,scheduled
43041,7189,2025-06-18,51.14581620103112,47.83371873773853,3.312097463292588,scheduled
43042,7189,2025-07-19,51.14581620103112,48.293408135666766,2.852408065364351,scheduled
43043,7189,2025-08-16,51.14581620103112,48.757515219448074,2.3883009815830434,scheduled
43044,7189,2025-09-20,51.14581620103112,49.22608244372332,1.919733757307796,scheduled
43045,7189,2025-10-21,51.14581620103112,49.69915267112899,1.4466635299021249,scheduled
43046,7189,2025-11-25,51.14581620103112,50.176769176218116,0.9690470248130012,scheduled
43047,7189,2025-12-16,51.14581620104234,50.65897564943005,0.4868405516122891,scheduled
43048,7190,2025-03-07,20.472966423064968,16.0214028063135,4.451563616751468,scheduled
43049,7190,2025-04-08,20.472966423064968,16.185913529999823,4.287052893065145,scheduled
43050,7190,2025-05-05,20.472966423064968,16.352113480187406,4.120852942877562,scheduled
43051,7190,2025-06-08,20.472966423064968,16.520020002166017,3.95294642089895,scheduled
43052,7190,2025-07-10,20.472966423064968,16.68965061933007,3.7833158037348973,scheduled
43053,7190,2025-08-13,20.472966423064968,16.86102303500742,3.611943388057547,scheduled
43054,7190,2025-09-02,20.472966423064968,17.034155134306975,3.438811288757993,scheduled
43055,7190,2025-10-06,20.472966423064968,17.209064985985233,3.263901437079735,scheduled
43056,7190,2025-11-08,20.472966423064968,17.385770844332026,3.087195578732942,scheduled
43057,7190,2025-12-12,20.472966423064968,17.56429115107561,2.908675271989356,scheduled
43058,7190,2026-01-09,19.449318101911718,16.857412310441944,2.591905791469774,partial
43059,7190,2026-03-11,20.472966423064968,18.110926031102178,2.3620403919627897,scheduled
43060,7190,2026-04-12,20.472966423064968,18.296892365263126,2.1760740578018414,scheduled
43061,7190,2026-05-08,20.472966423064968,18.484768236097235,1.9881981869677325,scheduled
43062,7190,2026-06-07,13.313022676979738,12.14357568107246,1.1694469959072773,partial
43063,7190,2026-07-03,20.472966423064968,18.86632721901936,1.6066392040456066,scheduled
43064,7190,2026-08-08,20.472966423064968,19.060050152124866,1.4129162709401015,scheduled
43065,7190,2026-09-05,20.472966423064968,19.255762268094387,1.217204154970581,scheduled
43066,7190,2026-10-04,20.472966423064968,19.45348399222504,1.019482430839929,scheduled
43067,7190,2026-11-09,20.472966423064968,19.65323595954466,0.8197304635203082,scheduled
43068,7190,2026-12-08,20.472966423064968,19.855039016965364,0.6179274060996036,scheduled
43069,7190,2027-01-04,20.472966423064968,20.058914225459215,0.41405219760575207,scheduled
43070,7190,2027-02-06,20.47296642306883,20.264882862260084,0.20808356080874546,scheduled
43071,7191,2024-11-23,49.062956852469426,41.8037763541152,7.259180498354226,scheduled
43072,7191,2024-12-18,49.062956852469426,42.08360549588427,6.9793513565851555,scheduled
43073,7191,2025-01-21,49.062956852469426,42.36530777820218,6.697649074267247,scheduled
43074,7191,2025-02-28,49.062956852469426,42.6488957396326,6.414061112836826,scheduled
43075,7191,2025-03-22,49.062956852469426,42.93438200267078,6.128574849798646,scheduled
43076,7191,2025-04-22,49.062956852469426,43.22177927430531,5.841177578164114,scheduled
43077,7191,2025-05-24,49.062956852469426,43.51110034658376,5.551856505885667,scheduled
43078,7191,2025-06-23,49.062956852469426,43.80235809718202,5.260598755287404,scheduled
43079,7191,2025-07-22,49.062956852469426,44.09556548997752,4.9673913624919095,scheduled
43080,7191,2025-08-27,49.062956852469426,44.390735575626195,4.672221276843231,scheduled
43081,7191,2025-09-26,49.062956852469426,44.68788149214344,4.375075360325987,scheduled
43082,7191,2025-10-22,49.062956852469426,44.98701646548882,4.075940386980605,scheduled
43083,7191,2025-11-17,49.062956852469426,45.2881538101548,3.7748030423146233,scheduled
43084,7191,2025-12-21,36.32255772095025,33.752406780318104,2.5701509406321463,partial
43085,7191,2026-01-26,49.062956852469426,45.89648931764258,3.166467534826843,scheduled
43086,7191,2026-02-25,49.062956852469426,46.203714557467244,2.8592422950021827,scheduled
43087,7191,2026-03-21,49.062956852469426,46.512996323823415,2.549960528646011,scheduled
43088,7191,2026-04-28,49.062956852469426,46.82434838283715,2.2386084696322754,scheduled
43089,7191,2026-05-24,49.062956852469426,47.137784592783184,1.9251722596862422,scheduled
43090,7191,2026-06-23,49.062956852469426,47.45331890470177,1.6096379477676592,scheduled
43091,7191,2026-07-19,49.062956852469426,47.77096536301963,1.2919914894497992,scheduled
43092,7191,2026-08-21,49.062956852469426,48.09073810617512,0.9722187462943097,scheduled
43093,7191,2026-09-22,49.062956852469426,48.41265136724746,0.6503054852219634,scheduled
43094,7191,2026-10-21,49.06295685245696,48.73671947457785,0.3262373778791101,scheduled
43095,7192,2023-04-23,103.68038683047907,86.71697144226177,16.9634153882173,scheduled
43096,7192,2023-05-25,79.32737701246509,67.34364665035748,11.983730362107607,partial
43097,7192,2023-06-23,103.68038683047907,89.33799190410413,14.342394926374936,scheduled
43098,7192,2023-07-23,103.68038683047907,90.6780617826657,13.002325047813372,scheduled
43099,7192,2023-08-24,103.68038683047907,92.03823270940568,11.64215412107339,scheduled
43100,7192,2023-09-20,103.68038683047907,93.41880620004676,10.261580630432306,scheduled
43101,7192,2023-10-24,103.68038683047907,94.82008829304746,8.860298537431603,scheduled
43102,7192,2023-11-23,103.68038683047907,96.24238961744318,7.437997213035885,scheduled
43103,7192,2023-12-26,103.68038683047907,97.68602546170483,5.994361368774236,scheduled
43104,7192,2024-01-30,103.68038683047907,99.1513158436304,4.529070986848666,scheduled
43105,7192,2024-02-22,103.68038683047907,100.63858558128486,3.041801249194208,scheduled
43106,7192,2024-03-23,103.68038683047082,102.14816436499588,1.5322224654749448,scheduled
43107,7193,2024-02-07,10.17492371204223,6.809681242808467,3.3652424692337624,scheduled
43108,7193,2024-03-09,10.17492371204223,6.88606867120928,3.2888550408329493,scheduled
43109,7193,2024-04-04,10.17492371204223,6.963312973670657,3.211610738371572,scheduled
43110,7193,2024-05-07,10.17492371204223,7.041423762155866,3.133499949886363,scheduled
43111,7193,2024-06-08,10.17492371204223,7.120410756450131,3.0545129555920987,scheduled
43112,7193,2024-07-05,10.17492371204223,7.200283785370113,2.9746399266721166,scheduled
43113,7193,2024-08-05,10.17492371204223,7.281052787986989,2.89387092405524,scheduled
43114,7193,2024-09-04,10.17492371204223,7.362727814863211,2.812195897179018,scheduled
43115,7193,2024-10-09,10.17492371204223,7.445319029303167,2.7296046827390628,scheduled
43116,7193,2024-11-07,10.17492371204223,7.52883670861785,2.6460870034243795,scheduled
43117,7193,2024-12-05,10.17492371204223,7.61329124540374,2.561632466638489,scheduled
43118,7193,2025-01-10,10.17492371204223,7.698693148836003,2.4762305632062267,scheduled
43119,7193,2025-02-09,10.17492371204223,7.785053045976207,2.389870666066022,scheduled
43120,7193,2025-03-05,10.17492371204223,7.87238168309473,2.3025420289474994,scheduled
43121,7193,2025-04-05,10.17492371204223,7.960689927007959,2.2142337850342706,scheduled
43122,7193,2025-05-02,10.17492371204223,8.04998876643052,2.1249349456117095,scheduled
43123,7193,2025-06-04,10.17492371204223,8.140289313342675,2.034634398699554,scheduled
43124,7193,2025-07-05,10.17492371204223,8.231602804373043,1.943320907669186,scheduled
43125,7193,2025-08-03,10.17492371204223,8.323940602196844,1.8509831098453855,scheduled
43126,7193,2025-10-08,10.17492371204223,8.511735207658017,1.6631885043842125,scheduled
43127,7193,2025-11-04,10.17492371204223,8.607215383683627,1.5677083283586022,scheduled
43128,7193,2026-01-06,10.17492371204223,8.801400889605137,1.3735228224370921,scheduled
43129,7193,2026-02-04,10.17492371204223,8.900130383146642,1.274793328895587,scheduled
43130,7193,2026-03-04,10.17492371204223,8.999967372303585,1.1749563397386442,scheduled
43131,7193,2026-04-05,10.17492371204223,9.100924280380232,1.0739994316619974,scheduled
43132,7193,2026-05-02,10.17492371204223,9.203013670038953,0.9719100420032767,scheduled
43133,7193,2026-06-02,10.17492371204223,9.306248244863466,0.8686754671787629,scheduled
43134,7193,2026-07-04,10.17492371204223,9.410640850939622,0.7642828611026076,scheduled
43135,7193,2026-08-03,10.17492371204223,9.516204478453915,0.6587192335883145,scheduled
43136,7193,2026-09-04,10.17492371204223,9.622952263309934,0.5519714487322958,scheduled
43137,7193,2026-10-04,10.17492371204223,9.730897488762933,0.4440262232792964,scheduled
43138,7193,2026-11-09,10.17492371204223,9.84005358707275,0.33487012496947877,scheduled
43139,7193,2026-12-05,10.17492371204223,9.950434141175261,0.22448957086696808,scheduled
43140,7193,2027-01-07,10.174923712041217,10.062052886371571,0.11287082566964557,scheduled
43141,7194,2023-06-08,34.63741352809787,26.674361896945953,7.96305163115192,scheduled
43142,7194,2023-07-10,34.63741352809787,26.966288800000353,7.671124728097521,scheduled
43143,7194,2023-08-12,34.63741352809787,27.26141058048261,7.376002947615262,scheduled
43144,7194,2023-09-10,34.63741352809787,27.559762203453047,7.077651324644826,scheduled
43145,7194,2023-10-07,34.63741352809787,27.86137901663316,6.776034511464715,scheduled
43146,7194,2023-11-10,34.63741352809787,28.16629675459344,6.471116773504434,scheduled
43147,7194,2023-12-10,34.63741352809787,28.474551542987125,6.162861985110748,scheduled
43148,7194,2024-01-12,34.63741352809787,28.78617990283025,5.851233625267625,scheduled
43149,7194,2024-02-10,34.63741352809787,29.101218754828516,5.536194773269358,scheduled
43150,7194,2024-03-09,34.63741352809787,29.419705423751545,5.217708104346329,scheduled
43151,7194,2024-04-11,34.63741352809787,29.74167764285501,4.895735885242864,scheduled
43152,7194,2024-05-11,34.63741352809787,30.06717355835112,4.570239969746755,scheduled
43153,7194,2024-06-06,34.63741352809787,30.39623173392808,4.241181794169794,scheduled
43154,7194,2024-07-11,34.63741352809787,30.72889115531898,3.9085223727788936,scheduled
43155,7194,2024-08-13,34.63741352809787,31.065191234920704,3.5722222931771697,scheduled
43156,7194,2024-09-11,34.63741352809787,31.405171816463366,3.232241711634508,scheduled
43157,7194,2024-10-07,34.63741352809787,31.748873179730886,2.8885403483669876,scheduled
43158,7194,2024-11-11,34.63741352809787,32.09633604533319,2.5410774827646847,scheduled
43159,7194,2024-12-10,34.63741352809787,32.44760157953066,2.189811948567211,scheduled
43160,7194,2025-01-11,34.63741352809787,32.802711399111395,1.8347021289864784,scheduled
43161,7194,2025-02-10,34.63741352809787,33.161707576321774,1.4757059517760993,scheduled
43162,7194,2025-03-09,34.63741352809787,33.52463264385112,1.112780884246753,scheduled
43163,7194,2025-04-09,34.63741352809787,33.891529599870765,0.7458839282271086,scheduled
43164,7194,2025-05-11,34.63741352809019,34.262441913120696,0.37497161496949616,scheduled
43165,7195,2023-07-05,28.65376032173268,21.407738849527153,7.246021472205527,scheduled
43166,7195,2023-08-07,28.65376032173268,21.58180506915369,7.0719552525789915,scheduled
43167,7195,2023-09-09,28.65376032173268,21.75728662035859,6.896473701374088,scheduled
43168,7195,2023-10-09,28.65376032173268,21.93419501119598,6.7195653105367015,scheduled
43169,7195,2023-11-05,28.65376032173268,22.112541843291908,6.541218478440772,scheduled
43170,7195,2023-12-10,28.65376032173268,22.292338812605202,6.361421509127478,scheduled
43171,7195,2024-01-05,19.34709354872314,15.174231667797045,4.172861880926096,partial
43172,7195,2024-02-07,28.65376032173268,22.656330422991342,5.997429898741338,scheduled
43173,7195,2024-03-06,28.65376032173268,22.840548934580056,5.813211387152624,scheduled
43174,7195,2024-04-07,28.65376032173268,23.026265325983303,5.627494995749377,scheduled
43175,7195,2024-05-05,28.65376032173268,23.213491776454514,5.440268545278165,scheduled
43176,7195,2024-06-09,28.65376032173268,23.40224056427656,5.251519757456119,scheduled
43177,7195,2024-07-06,28.65376032173268,23.592524067566977,5.061236254165703,scheduled
43178,7195,2024-08-06,28.65376032173268,23.78435476508972,4.86940555664296,scheduled
43179,7195,2024-09-07,28.65376032173268,23.9777452370735,4.676015084659181,scheduled
43180,7195,2024-10-06,28.65376032173268,24.17270816603682,4.48105215569586,scheduled
43181,7195,2024-11-14,28.65376032173268,24.36925633761966,4.2845039841130195,scheduled
43182,7195,2024-12-10,28.65376032173268,24.567402641422,4.08635768031068,scheduled
43183,7195,2025-01-06,28.65376032173268,24.767160071849073,3.8866002498836068,scheduled
43184,7195,2025-02-06,28.65376032173268,24.968541728963565,3.6852185927691146,scheduled
43185,7195,2025-03-06,28.65376032173268,25.171560819344712,3.4821995023879673,scheduled
43186,7195,2025-04-12,28.65376032173268,25.376230656954377,3.277529664778303,scheduled
43187,7195,2025-05-07,28.65376032173268,25.582564664010178,3.0711956577225017,scheduled
43188,7195,2025-06-12,28.65376032173268,25.790576371865725,2.8631839498669542,scheduled
43189,7195,2025-07-07,28.65376032173268,26.000279421897996,2.6534808998346833,scheduled
43190,7195,2025-08-06,28.65376032173268,26.211687566401935,2.442072755330745,scheduled
43191,7195,2025-09-08,28.65376032173268,26.424814669492335,2.228945652240345,scheduled
43192,7195,2025-10-08,28.65376032173268,26.639674708013033,2.0140856137196472,scheduled
43193,7195,2025-11-07,28.65376032173268,26.856281772453514,1.797478549279166,scheduled
43194,7195,2025-12-07,28.65376032173268,27.07465006787297,1.5791102538597102,scheduled
43195,7195,2026-01-04,28.65376032173268,27.29479391483185,1.35896640690083,scheduled
43196,7195,2026-02-10,28.65376032173268,27.516727750331025,1.1370325714016545,scheduled
43197,7195,2026-03-11,28.65376032173268,27.74046612875853,0.9132941929741492,scheduled
43198,7195,2026-04-06,28.65376032173268,27.966023722844078,0.687736598888602,scheduled
43199,7195,2026-05-04,28.65376032173268,28.19341532462126,0.4603449971114202,scheduled
43200,7195,2026-06-05,28.653760321740595,28.422655846405537,0.23110447533505862,scheduled
43201,7196,2025-05-03,14.604347688055723,9.828980977008344,4.775366711047379,scheduled
